               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.047967,           0.0097568,            0.004709,                0.49,             0.27997,             0.26129,            0.092384,            0.075603,            0.021096,            0.033261,            0.006832,            0.006832,            0.006832
                 162,            0.049755,            0.010432,           0.0050651,             0.58276,             0.19335,             0.20847,            0.089036,            0.072194,            0.019633,            0.067373,           0.0068122,           0.0068122,           0.0068122
                 163,            0.048094,             0.01052,           0.0048745,             0.56927,              0.2982,             0.34046,             0.12767,            0.072094,            0.020021,            0.018696,           0.0067924,           0.0067924,           0.0067924
                 164,            0.047435,            0.010574,           0.0046126,             0.55062,             0.33122,             0.36195,             0.14923,            0.067857,            0.016665,            0.018996,           0.0067726,           0.0067726,           0.0067726
                 165,            0.048806,            0.010127,           0.0051886,             0.34677,             0.30351,             0.29363,             0.12234,            0.069771,            0.016924,               0.018,           0.0067528,           0.0067528,           0.0067528
                 166,            0.047195,           0.0096919,            0.004843,             0.43384,             0.36151,             0.34279,             0.13764,            0.068494,            0.016423,            0.021113,            0.006733,            0.006733,            0.006733
                 167,            0.047242,            0.011102,           0.0049978,             0.42689,             0.29208,             0.25256,             0.11033,            0.071165,             0.01899,            0.026315,           0.0067132,           0.0067132,           0.0067132
                 168,            0.045345,             0.01032,           0.0043109,             0.45157,             0.24877,             0.28884,             0.12907,            0.068903,            0.018881,            0.031936,           0.0066934,           0.0066934,           0.0066934
                 169,            0.047309,            0.010176,            0.004336,             0.37587,              0.2549,             0.25274,             0.10181,            0.072543,            0.020325,            0.027486,           0.0066736,           0.0066736,           0.0066736
                 170,            0.045926,            0.010141,           0.0046117,             0.32259,             0.25913,             0.22691,            0.091818,            0.073175,            0.019727,            0.024152,           0.0066538,           0.0066538,           0.0066538
                 171,            0.047087,           0.0098648,           0.0052755,             0.47204,             0.26879,             0.29953,             0.10677,            0.073193,            0.017813,            0.025764,            0.006634,            0.006634,            0.006634
                 172,            0.046571,            0.010032,           0.0042345,             0.44488,             0.23499,             0.27709,             0.10852,            0.074398,             0.01761,            0.028148,           0.0066142,           0.0066142,           0.0066142
                 173,             0.04762,            0.010699,           0.0047769,             0.45249,             0.35404,             0.32955,             0.12385,            0.071948,            0.017167,            0.027138,           0.0065944,           0.0065944,           0.0065944
                 174,            0.046304,            0.010293,           0.0045966,             0.56186,             0.35548,             0.38615,             0.14492,             0.06974,            0.018904,             0.03253,           0.0065746,           0.0065746,           0.0065746
                 175,            0.046923,            0.011472,           0.0044981,             0.46945,             0.34845,              0.3036,             0.10404,              0.0741,            0.018635,            0.020059,           0.0065548,           0.0065548,           0.0065548
                 176,             0.04598,            0.010503,           0.0046548,              0.5647,             0.36069,             0.39212,             0.13195,            0.068297,            0.017214,            0.034165,            0.006535,            0.006535,            0.006535
                 177,            0.046133,            0.010724,           0.0048885,              0.4391,             0.33047,             0.31912,             0.11359,            0.072978,             0.01636,            0.017182,           0.0065152,           0.0065152,           0.0065152
                 178,             0.04688,           0.0095188,             0.00471,             0.46184,             0.37811,             0.37953,             0.12563,             0.07149,            0.019022,            0.035621,           0.0064954,           0.0064954,           0.0064954
                 179,            0.044769,             0.01014,           0.0043159,             0.39609,             0.40196,             0.34004,             0.12701,            0.071454,            0.018875,            0.042456,           0.0064756,           0.0064756,           0.0064756
                 180,            0.044718,            0.010536,           0.0045756,             0.53064,             0.32425,             0.36036,             0.12969,            0.071992,            0.016791,            0.027215,           0.0064558,           0.0064558,           0.0064558
                 181,            0.044978,           0.0099079,           0.0047558,             0.37979,             0.29739,             0.30376,             0.11928,            0.074815,             0.01691,            0.026609,            0.006436,            0.006436,            0.006436
                 182,            0.044613,           0.0098281,           0.0046605,             0.40774,             0.37786,             0.35337,             0.13585,            0.072752,            0.017812,            0.035523,           0.0064162,           0.0064162,           0.0064162
                 183,            0.045429,           0.0093041,           0.0043889,             0.53726,             0.35454,             0.36676,             0.12982,            0.071008,            0.018895,            0.030642,           0.0063964,           0.0063964,           0.0063964
                 184,            0.044965,            0.010274,            0.004484,             0.45936,              0.3223,              0.3203,             0.12549,            0.071012,            0.020413,            0.034192,           0.0063766,           0.0063766,           0.0063766
                 185,            0.044463,            0.009273,           0.0041874,             0.39661,             0.33384,             0.35458,             0.12403,            0.072237,            0.020605,            0.030933,           0.0063568,           0.0063568,           0.0063568
                 186,            0.045182,           0.0098225,           0.0047797,             0.37743,             0.33946,             0.33815,             0.12659,            0.071463,            0.020289,            0.051755,            0.006337,            0.006337,            0.006337
                 187,            0.045764,            0.010574,           0.0051894,             0.41802,             0.35376,             0.34289,             0.13095,            0.070943,            0.016389,            0.025861,           0.0063172,           0.0063172,           0.0063172
                 188,              0.0446,            0.010614,           0.0048111,             0.58085,             0.35376,             0.41591,             0.14544,             0.07069,             0.01662,            0.024819,           0.0062974,           0.0062974,           0.0062974
                 189,            0.042401,           0.0090527,           0.0043835,              0.5669,             0.31304,              0.3422,             0.12616,            0.073321,             0.01664,            0.019037,           0.0062776,           0.0062776,           0.0062776
                 190,            0.044754,           0.0092884,           0.0043394,             0.59104,             0.33065,             0.33202,             0.11448,            0.074869,            0.017461,            0.017415,           0.0062578,           0.0062578,           0.0062578
                 191,            0.044965,           0.0097553,           0.0045694,             0.53331,              0.3532,             0.37549,             0.15189,            0.069048,            0.016765,            0.022114,            0.006238,            0.006238,            0.006238
                 192,            0.045132,            0.010336,           0.0044104,             0.56066,             0.39602,             0.38253,             0.13591,             0.07113,            0.016685,            0.022314,           0.0062182,           0.0062182,           0.0062182
                 193,            0.043681,           0.0091051,           0.0047732,             0.48105,             0.31683,             0.33568,             0.13406,            0.071165,            0.017764,            0.022991,           0.0061984,           0.0061984,           0.0061984
                 194,            0.046498,           0.0095553,           0.0048686,             0.45258,             0.36683,             0.33749,              0.1329,            0.070078,            0.017123,             0.02071,           0.0061786,           0.0061786,           0.0061786
                 195,            0.043783,            0.010087,           0.0053746,             0.48777,             0.46871,              0.4034,             0.14529,            0.069009,            0.016864,            0.027872,           0.0061588,           0.0061588,           0.0061588
                 196,            0.044497,           0.0090098,           0.0046046,               0.458,             0.38094,             0.32551,             0.14063,            0.068889,            0.017706,             0.03328,            0.006139,            0.006139,            0.006139
                 197,            0.044514,           0.0095104,           0.0047594,             0.46187,             0.26185,             0.26259,             0.10654,            0.074029,            0.018858,            0.032863,           0.0061192,           0.0061192,           0.0061192
                 198,            0.045069,            0.010019,           0.0047185,             0.39729,             0.30131,             0.30695,             0.11977,            0.071019,            0.019071,            0.044749,           0.0060994,           0.0060994,           0.0060994
                 199,            0.043653,            0.008733,           0.0046558,             0.39442,             0.33401,             0.29651,             0.11188,            0.071873,            0.019197,            0.048368,           0.0060796,           0.0060796,           0.0060796
                 200,            0.043256,           0.0097925,           0.0042541,             0.45547,             0.32067,             0.31598,             0.12824,            0.070558,            0.019379,            0.037435,           0.0060598,           0.0060598,           0.0060598
                 201,             0.04244,           0.0092566,           0.0042584,              0.4187,             0.30876,             0.32221,             0.11107,            0.070901,            0.018326,            0.053759,             0.00604,             0.00604,             0.00604
                 202,            0.041558,           0.0093442,           0.0042502,             0.47949,             0.32637,             0.29675,             0.11876,            0.070922,             0.01789,            0.043342,           0.0060202,           0.0060202,           0.0060202
                 203,            0.042447,           0.0092239,           0.0042352,             0.43002,             0.32502,             0.26389,             0.11323,            0.071829,             0.01855,            0.035854,           0.0060004,           0.0060004,           0.0060004
                 204,             0.04365,           0.0094131,           0.0042964,             0.45282,             0.28962,             0.28498,             0.10242,            0.074483,            0.016897,            0.019224,           0.0059806,           0.0059806,           0.0059806
                 205,            0.041202,           0.0091416,           0.0040402,             0.47985,             0.37575,             0.39942,             0.15217,            0.066706,            0.016803,            0.042271,           0.0059608,           0.0059608,           0.0059608
                 206,            0.041667,            0.010306,           0.0044265,             0.59222,             0.39298,             0.40305,             0.15097,            0.066536,            0.016376,             0.02745,            0.005941,            0.005941,            0.005941
                 207,            0.042728,           0.0093835,            0.004747,             0.54501,              0.4281,             0.40803,             0.13851,             0.06785,            0.017454,            0.027878,           0.0059212,           0.0059212,           0.0059212
                 208,            0.041295,           0.0095024,           0.0040719,             0.53684,             0.37768,             0.39299,              0.1448,             0.06713,            0.017787,            0.019439,           0.0059014,           0.0059014,           0.0059014
                 209,            0.043255,           0.0092051,           0.0048158,             0.49519,             0.38235,             0.37775,              0.1398,             0.06776,            0.016975,             0.02431,           0.0058816,           0.0058816,           0.0058816
                 210,            0.041879,           0.0097924,           0.0041081,             0.47581,             0.36846,             0.33889,             0.14233,            0.069595,            0.016788,            0.030208,           0.0058618,           0.0058618,           0.0058618
                 211,            0.041244,           0.0093833,           0.0044076,             0.48871,             0.33987,             0.33054,             0.13538,            0.070209,            0.017001,            0.027776,            0.005842,            0.005842,            0.005842
                 212,            0.041847,           0.0094119,           0.0046323,             0.63655,             0.36928,             0.37405,             0.14488,            0.069153,            0.017684,             0.02987,           0.0058222,           0.0058222,           0.0058222
                 213,            0.039749,           0.0097875,           0.0042441,              0.6585,             0.35522,             0.36601,              0.1424,             0.06814,            0.017826,            0.030139,           0.0058024,           0.0058024,           0.0058024
                 214,            0.041856,           0.0096098,           0.0043487,             0.55314,             0.41234,             0.41541,             0.14746,            0.067478,            0.016965,            0.021796,           0.0057826,           0.0057826,           0.0057826
                 215,             0.04244,            0.009026,            0.004369,              0.3992,             0.34436,             0.33158,             0.12503,            0.071913,            0.017749,            0.013476,           0.0057628,           0.0057628,           0.0057628
                 216,            0.042774,           0.0090312,           0.0043602,             0.48876,             0.35376,             0.37974,             0.14674,            0.068655,            0.020005,            0.020042,            0.005743,            0.005743,            0.005743
                 217,            0.041884,           0.0088682,           0.0043755,              0.5603,             0.37917,             0.37826,             0.14157,            0.069523,            0.020847,            0.021603,           0.0057232,           0.0057232,           0.0057232
                 218,            0.041967,           0.0091482,            0.004341,             0.62062,               0.404,             0.41401,             0.15057,            0.070154,            0.018339,            0.016985,           0.0057034,           0.0057034,           0.0057034
                 219,            0.040335,           0.0089749,           0.0037951,             0.46207,             0.37622,             0.33605,             0.13035,             0.07188,            0.018058,            0.020858,           0.0056836,           0.0056836,           0.0056836
                 220,             0.04003,           0.0099937,           0.0042464,             0.38725,             0.29908,             0.28587,             0.11806,            0.072183,            0.019606,            0.023655,           0.0056638,           0.0056638,           0.0056638
                 221,            0.041782,           0.0090327,           0.0049214,             0.46021,             0.37589,             0.35359,             0.13072,            0.070694,            0.019838,             0.02206,            0.005644,            0.005644,            0.005644
                 222,            0.043358,           0.0098322,           0.0047462,             0.43993,             0.36204,             0.31746,             0.12206,            0.071753,            0.019443,            0.022959,           0.0056242,           0.0056242,           0.0056242
                 223,            0.042181,           0.0097811,           0.0047939,             0.42964,             0.35992,             0.32295,             0.12767,            0.071854,             0.01835,            0.022448,           0.0056044,           0.0056044,           0.0056044
                 224,            0.042469,            0.010024,           0.0044913,              0.5682,             0.35829,             0.40945,             0.14622,            0.070024,            0.017665,            0.019582,           0.0055846,           0.0055846,           0.0055846
                 225,            0.041157,           0.0085508,           0.0039651,             0.48012,             0.43668,             0.40545,              0.1411,            0.069668,            0.018432,            0.030347,           0.0055648,           0.0055648,           0.0055648
                 226,            0.042936,           0.0094047,           0.0042325,             0.40917,             0.29055,             0.32596,             0.13705,            0.072346,            0.020003,            0.028033,            0.005545,            0.005545,            0.005545
                 227,             0.04111,           0.0091066,           0.0045077,             0.38567,             0.27783,             0.27648,             0.12081,            0.076683,            0.017425,            0.024416,           0.0055252,           0.0055252,           0.0055252
                 228,             0.04161,            0.009052,           0.0044144,             0.30484,             0.26961,             0.24824,            0.099333,            0.075509,            0.018913,            0.038894,           0.0055054,           0.0055054,           0.0055054
                 229,            0.040308,           0.0093465,           0.0041192,             0.37643,             0.27574,             0.27496,             0.10755,            0.071027,            0.018765,             0.03443,           0.0054856,           0.0054856,           0.0054856
                 230,            0.041005,            0.009951,           0.0040509,             0.38972,             0.32761,             0.33357,             0.13313,             0.06956,            0.019742,            0.034224,           0.0054658,           0.0054658,           0.0054658
                 231,            0.040244,           0.0088423,           0.0040324,             0.43843,             0.31291,             0.33848,             0.12919,            0.070096,            0.019974,             0.03015,            0.005446,            0.005446,            0.005446
                 232,            0.040635,            0.009881,           0.0040132,             0.53629,             0.27991,             0.31382,              0.1326,              0.0708,            0.020527,            0.041095,           0.0054262,           0.0054262,           0.0054262
                 233,            0.039936,            0.010182,           0.0044432,             0.44961,             0.29656,             0.31865,              0.1312,            0.072152,            0.020312,            0.023041,           0.0054064,           0.0054064,           0.0054064
                 234,              0.0389,           0.0088825,           0.0040241,              0.5305,             0.30351,             0.31275,             0.14101,            0.072199,            0.018899,            0.024592,           0.0053866,           0.0053866,           0.0053866
                 235,            0.039889,           0.0081403,            0.004276,             0.51394,             0.32516,              0.3016,             0.13858,              0.0701,            0.018885,             0.02853,           0.0053668,           0.0053668,           0.0053668
                 236,            0.039615,           0.0089408,           0.0040327,             0.56922,             0.38661,             0.34474,             0.13991,            0.070013,            0.018752,            0.035181,            0.005347,            0.005347,            0.005347
                 237,            0.040871,           0.0089261,           0.0045133,             0.63447,             0.39409,             0.37315,             0.15918,            0.070141,            0.018822,             0.03317,           0.0053272,           0.0053272,           0.0053272
                 238,            0.041204,           0.0091612,           0.0041024,             0.50121,             0.35439,             0.30943,             0.13824,            0.072717,            0.018262,            0.030318,           0.0053074,           0.0053074,           0.0053074
                 239,            0.040662,           0.0091127,           0.0040606,             0.48402,             0.31964,             0.30037,              0.1329,            0.071627,            0.017386,            0.031479,           0.0052876,           0.0052876,           0.0052876
                 240,            0.041489,             0.01011,           0.0048921,             0.55826,             0.29439,             0.32534,             0.12549,            0.073203,            0.017142,            0.023979,           0.0052678,           0.0052678,           0.0052678
                 241,            0.040325,           0.0097541,           0.0045229,             0.63257,             0.43022,             0.40944,             0.16077,            0.067877,            0.015805,            0.038336,            0.005248,            0.005248,            0.005248
                 242,            0.040563,           0.0092182,           0.0039801,             0.62789,             0.32365,             0.33745,             0.12957,            0.073315,            0.018076,            0.022615,           0.0052282,           0.0052282,           0.0052282
                 243,            0.041083,           0.0097159,           0.0046167,             0.57501,               0.389,               0.404,             0.16258,            0.067707,            0.018278,            0.040043,           0.0052084,           0.0052084,           0.0052084
                 244,             0.03957,           0.0085384,           0.0042888,             0.47743,             0.32222,             0.31463,             0.13109,            0.071211,            0.019123,            0.023979,           0.0051886,           0.0051886,           0.0051886
                 245,            0.041885,           0.0087781,           0.0050895,             0.46352,             0.36846,             0.29772,             0.14632,            0.070088,            0.019505,             0.02618,           0.0051688,           0.0051688,           0.0051688
                 246,            0.038607,            0.008904,            0.003615,             0.56043,             0.34776,             0.34324,             0.14352,            0.070624,            0.020201,               0.028,            0.005149,            0.005149,            0.005149
                 247,             0.03849,           0.0086354,           0.0039749,             0.42183,              0.3365,             0.32643,             0.14309,            0.069519,            0.019113,            0.023773,           0.0051292,           0.0051292,           0.0051292
                 248,            0.039977,           0.0085123,           0.0037894,             0.47137,             0.36956,             0.37052,             0.14366,            0.070033,            0.019038,            0.021666,           0.0051094,           0.0051094,           0.0051094
                 249,            0.038613,           0.0090554,           0.0040888,             0.47602,             0.36315,             0.34915,             0.13971,            0.070532,             0.02037,            0.035909,           0.0050896,           0.0050896,           0.0050896
                 250,            0.040511,           0.0092285,           0.0042573,             0.43127,             0.31904,              0.3475,             0.13527,            0.072157,            0.021463,            0.032496,           0.0050698,           0.0050698,           0.0050698
                 251,            0.038527,            0.009032,           0.0037249,             0.47934,             0.37427,             0.36704,             0.15297,            0.070221,            0.021387,             0.03921,             0.00505,             0.00505,             0.00505
                 252,            0.037689,           0.0094464,           0.0045184,             0.58769,             0.30871,             0.34287,             0.13858,            0.071687,            0.019746,            0.023097,           0.0050302,           0.0050302,           0.0050302
                 253,            0.038445,           0.0090764,           0.0037715,             0.57269,             0.31127,             0.35321,             0.13485,            0.071855,             0.01921,            0.018241,           0.0050104,           0.0050104,           0.0050104
                 254,            0.040013,           0.0093695,            0.004279,             0.51148,             0.40532,             0.36653,             0.14569,            0.068923,            0.018241,            0.021541,           0.0049906,           0.0049906,           0.0049906
                 255,            0.038851,           0.0085116,           0.0045585,             0.59414,             0.41617,             0.40304,             0.15849,             0.06779,             0.01811,            0.023775,           0.0049708,           0.0049708,           0.0049708
                 256,            0.037201,           0.0087839,           0.0036979,             0.52857,             0.36632,             0.34392,              0.1423,            0.070215,            0.018399,            0.018427,            0.004951,            0.004951,            0.004951
                 257,            0.039257,           0.0087832,           0.0040901,             0.46394,             0.29766,             0.30804,             0.12682,            0.074719,            0.017093,            0.014638,           0.0049312,           0.0049312,           0.0049312
                 258,            0.038036,           0.0085173,           0.0039198,             0.73731,             0.24551,             0.27393,             0.11666,            0.075971,            0.017664,            0.018246,           0.0049114,           0.0049114,           0.0049114
                 259,            0.038014,           0.0090026,           0.0041744,             0.53858,             0.36427,             0.33988,             0.14467,            0.070278,            0.018252,            0.026044,           0.0048916,           0.0048916,           0.0048916
                 260,            0.038323,           0.0087892,           0.0041882,             0.64869,             0.37552,             0.40579,              0.1688,            0.068463,            0.018759,            0.029418,           0.0048718,           0.0048718,           0.0048718
                 261,            0.038038,           0.0085808,           0.0039024,             0.42309,             0.29738,             0.31787,              0.1489,            0.071909,            0.021424,            0.021948,            0.004852,            0.004852,            0.004852
                 262,            0.037607,           0.0086237,           0.0041008,             0.49738,             0.25274,             0.25749,             0.11352,            0.072049,            0.022888,            0.047747,           0.0048322,           0.0048322,           0.0048322
                 263,            0.038485,           0.0090031,            0.004345,             0.39076,             0.30842,              0.2735,             0.11534,            0.071976,            0.023212,            0.039161,           0.0048124,           0.0048124,           0.0048124
                 264,            0.038459,           0.0082186,            0.004052,             0.49818,             0.28513,             0.29088,             0.11068,            0.073057,            0.022716,            0.028837,           0.0047926,           0.0047926,           0.0047926
                 265,            0.036873,           0.0092647,           0.0036333,             0.59025,             0.28893,             0.33412,             0.12363,            0.071263,            0.022341,            0.037939,           0.0047728,           0.0047728,           0.0047728
                 266,            0.036875,           0.0093984,           0.0039906,             0.41657,             0.31516,             0.33588,             0.13442,            0.071407,            0.021275,            0.029219,            0.004753,            0.004753,            0.004753
                 267,            0.038196,           0.0089319,           0.0041241,             0.50325,             0.36479,             0.36737,             0.13758,            0.071167,             0.02116,            0.030423,           0.0047332,           0.0047332,           0.0047332
                 268,            0.037677,           0.0093974,           0.0041463,             0.48895,              0.3892,             0.36962,             0.15391,            0.069084,            0.020885,            0.029588,           0.0047134,           0.0047134,           0.0047134
                 269,            0.036654,           0.0092117,           0.0037285,             0.45689,             0.31454,             0.33275,             0.12473,            0.072405,             0.02215,            0.026772,           0.0046936,           0.0046936,           0.0046936
                 270,            0.037134,           0.0088479,           0.0039416,             0.43256,             0.33609,             0.29814,              0.1258,            0.072394,            0.020902,            0.035314,           0.0046738,           0.0046738,           0.0046738
                 271,            0.036594,           0.0083641,           0.0039554,              0.5224,             0.38302,             0.33926,             0.13668,            0.071718,            0.018646,            0.032572,            0.004654,            0.004654,            0.004654
                 272,            0.036787,           0.0087736,           0.0044049,             0.45466,             0.34763,             0.34737,             0.14251,            0.071699,            0.018524,             0.02695,           0.0046342,           0.0046342,           0.0046342
                 273,            0.036568,           0.0092193,           0.0040567,             0.54756,             0.37955,             0.38891,             0.14213,            0.071735,            0.019126,            0.033836,           0.0046144,           0.0046144,           0.0046144
                 274,            0.035846,           0.0086295,           0.0041013,             0.61343,             0.29453,             0.33863,             0.14808,            0.070648,            0.020024,            0.037297,           0.0045946,           0.0045946,           0.0045946
                 275,            0.036525,           0.0082222,           0.0035871,             0.39472,             0.31734,             0.33538,             0.13443,            0.071737,            0.021274,            0.029771,           0.0045748,           0.0045748,           0.0045748
                 276,            0.037449,           0.0087312,           0.0037259,             0.62024,             0.36397,              0.3839,             0.15491,            0.070868,            0.019269,            0.031826,            0.004555,            0.004555,            0.004555
                 277,            0.036516,           0.0089221,           0.0037452,             0.69936,             0.33897,             0.37709,             0.15218,            0.071329,            0.017221,            0.016249,           0.0045352,           0.0045352,           0.0045352
                 278,            0.036161,           0.0081591,           0.0036457,             0.60341,             0.43036,             0.38017,             0.15296,            0.068965,            0.016958,            0.026982,           0.0045154,           0.0045154,           0.0045154
                 279,            0.037113,           0.0090257,            0.004368,             0.44131,             0.33211,             0.33483,             0.14985,            0.069911,            0.019407,            0.022373,           0.0044956,           0.0044956,           0.0044956
                 280,            0.037472,           0.0079216,           0.0038676,             0.47275,              0.3223,             0.30942,             0.13053,            0.070388,            0.021881,            0.037809,           0.0044758,           0.0044758,           0.0044758
                 281,            0.036878,           0.0093445,           0.0037981,             0.39185,             0.27985,             0.24028,             0.10636,             0.07139,            0.021216,            0.062082,            0.004456,            0.004456,            0.004456
                 282,            0.035539,           0.0084864,           0.0033356,             0.43629,              0.3165,               0.275,             0.11322,            0.071823,            0.022094,            0.052328,           0.0044362,           0.0044362,           0.0044362
                 283,            0.036819,            0.007952,           0.0041016,             0.63209,             0.24032,             0.26901,             0.11156,            0.075015,            0.022027,            0.024959,           0.0044164,           0.0044164,           0.0044164
                 284,            0.036855,           0.0091281,           0.0034563,             0.46438,              0.2982,             0.28914,             0.11806,            0.073006,            0.021283,            0.033738,           0.0043966,           0.0043966,           0.0043966
                 285,            0.036562,            0.008943,           0.0036062,             0.44395,             0.30117,             0.31481,              0.1234,            0.072872,            0.021757,              0.0242,           0.0043768,           0.0043768,           0.0043768
                 286,             0.03699,           0.0088762,           0.0037299,             0.49448,             0.29782,             0.33973,             0.13395,            0.072384,            0.022608,             0.02691,            0.004357,            0.004357,            0.004357
                 287,            0.036155,           0.0085436,           0.0039827,             0.46292,             0.28268,             0.32457,              0.1195,            0.072912,            0.022608,            0.024198,           0.0043372,           0.0043372,           0.0043372
                 288,            0.035929,           0.0089213,           0.0040048,             0.40673,             0.26217,              0.2756,             0.11407,             0.07529,            0.020978,            0.018503,           0.0043174,           0.0043174,           0.0043174
                 289,            0.036938,           0.0088247,           0.0040543,             0.48227,             0.22549,             0.27811,             0.10902,            0.076212,            0.021891,            0.020899,           0.0042976,           0.0042976,           0.0042976
                 290,            0.035605,           0.0087907,            0.003815,             0.42626,             0.31454,             0.32421,             0.13523,            0.072186,            0.021917,            0.034868,           0.0042778,           0.0042778,           0.0042778
                 291,            0.037199,           0.0087597,           0.0043197,             0.54403,             0.30065,             0.32206,             0.12968,            0.071461,            0.021515,            0.036209,            0.004258,            0.004258,            0.004258
                 292,            0.035651,           0.0079863,           0.0035726,             0.32931,             0.26873,             0.26723,             0.10073,            0.075599,            0.022346,            0.027795,           0.0042382,           0.0042382,           0.0042382
                 293,             0.03521,           0.0084163,            0.003734,             0.36102,             0.25817,             0.24902,            0.097488,            0.074745,            0.022265,            0.040407,           0.0042184,           0.0042184,           0.0042184
                 294,            0.036091,           0.0095381,           0.0037868,             0.35809,             0.26784,             0.28238,             0.10256,            0.072624,            0.021638,            0.048136,           0.0041986,           0.0041986,           0.0041986
                 295,            0.035804,           0.0083486,           0.0039278,             0.45992,             0.29984,             0.32165,             0.12261,            0.072056,            0.021386,            0.029337,           0.0041788,           0.0041788,           0.0041788
                 296,            0.034673,           0.0088323,           0.0036117,             0.42331,             0.30678,             0.31852,             0.13787,             0.07147,            0.021249,            0.032079,            0.004159,            0.004159,            0.004159
                 297,            0.036406,           0.0083026,           0.0042427,             0.36359,             0.26266,             0.25627,             0.12387,            0.073675,            0.020779,            0.029073,           0.0041392,           0.0041392,           0.0041392
                 298,            0.034749,            0.007817,           0.0038083,             0.44599,             0.27369,             0.30346,             0.12617,            0.073668,            0.021141,            0.034748,           0.0041194,           0.0041194,           0.0041194
                 299,             0.03429,           0.0088238,           0.0037674,              0.5843,             0.25041,             0.31135,              0.1377,            0.072253,            0.021706,            0.040075,           0.0040996,           0.0040996,           0.0040996
                 300,            0.035171,           0.0088455,           0.0036394,             0.54653,             0.22181,             0.29265,             0.12776,             0.07301,            0.022982,            0.037208,           0.0040798,           0.0040798,           0.0040798
                 301,            0.035138,           0.0088163,           0.0037444,             0.65254,             0.22876,              0.3155,             0.13362,            0.072146,            0.022396,            0.037746,             0.00406,             0.00406,             0.00406
                 302,            0.034759,           0.0080707,           0.0036031,             0.72526,             0.22036,             0.31116,             0.13405,            0.071429,            0.021765,            0.040718,           0.0040402,           0.0040402,           0.0040402
                 303,            0.034864,           0.0084842,           0.0042181,             0.57879,             0.27819,             0.33364,             0.13992,            0.071253,            0.021055,            0.036232,           0.0040204,           0.0040204,           0.0040204
                 304,            0.035309,           0.0087179,           0.0037284,             0.58591,             0.30566,             0.33836,             0.13878,            0.071174,            0.020756,            0.034551,           0.0040006,           0.0040006,           0.0040006
                 305,            0.035832,           0.0079179,           0.0040619,             0.63687,             0.33292,             0.34305,             0.14639,            0.071775,            0.019431,            0.022683,           0.0039808,           0.0039808,           0.0039808
                 306,            0.035042,           0.0073469,           0.0039214,             0.58366,             0.30705,             0.35353,              0.1458,            0.071018,            0.020057,            0.032329,            0.003961,            0.003961,            0.003961
                 307,            0.034406,           0.0086984,           0.0037508,             0.44505,             0.34296,             0.31299,             0.14599,            0.071237,            0.019542,            0.030493,           0.0039412,           0.0039412,           0.0039412
                 308,            0.033637,           0.0083886,           0.0032672,             0.52513,             0.35351,             0.32568,             0.14436,            0.071696,            0.018838,            0.023693,           0.0039214,           0.0039214,           0.0039214
                 309,            0.034586,           0.0087095,           0.0036649,             0.47934,             0.33824,             0.30977,             0.13739,            0.072804,            0.020044,            0.026266,           0.0039016,           0.0039016,           0.0039016
                 310,            0.034408,           0.0085891,            0.003668,             0.52945,             0.36469,             0.37911,             0.15734,            0.070375,            0.018661,            0.020228,           0.0038818,           0.0038818,           0.0038818
                 311,            0.034948,           0.0079746,           0.0035374,             0.51936,             0.37623,             0.36487,             0.14768,            0.071046,            0.019587,            0.026971,            0.003862,            0.003862,            0.003862
                 312,            0.033842,           0.0082034,           0.0038671,             0.46534,             0.32722,             0.35561,             0.15058,            0.072046,             0.01911,            0.019076,           0.0038422,           0.0038422,           0.0038422
                 313,            0.033926,            0.007918,            0.003647,             0.47272,             0.37335,             0.39414,             0.15946,            0.069542,             0.02098,            0.034392,           0.0038224,           0.0038224,           0.0038224
                 314,            0.035666,           0.0085695,           0.0042048,             0.59079,             0.36397,             0.38587,             0.15898,            0.067965,             0.01969,            0.038743,           0.0038026,           0.0038026,           0.0038026
                 315,            0.033355,           0.0087468,           0.0034078,             0.55139,             0.35732,               0.364,             0.15534,            0.069566,            0.019266,            0.023845,           0.0037828,           0.0037828,           0.0037828
                 316,            0.034835,           0.0084483,           0.0042218,             0.59259,             0.35476,              0.3858,             0.16266,            0.069952,            0.018804,            0.024791,            0.003763,            0.003763,            0.003763
                 317,            0.033943,           0.0087809,           0.0035034,             0.53307,             0.35066,              0.3658,             0.15649,            0.070358,            0.019146,            0.029833,           0.0037432,           0.0037432,           0.0037432
                 318,            0.033488,           0.0084991,           0.0038123,             0.75065,             0.33285,             0.39948,             0.16523,            0.069003,            0.018511,            0.028932,           0.0037234,           0.0037234,           0.0037234
                 319,            0.035226,           0.0082217,            0.003942,             0.78612,             0.35263,             0.40331,             0.16761,            0.069561,            0.018746,            0.021192,           0.0037036,           0.0037036,           0.0037036
                 320,            0.033261,           0.0079199,           0.0033967,             0.74282,             0.35458,             0.41269,             0.17903,             0.07012,            0.019821,            0.022429,           0.0036838,           0.0036838,           0.0036838
                 321,            0.034607,           0.0083577,           0.0036074,             0.69813,             0.43346,             0.44178,             0.18424,            0.067181,            0.019139,            0.033354,            0.003664,            0.003664,            0.003664
