               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.051242,            0.010697,           0.0056903,             0.19127,             0.22876,             0.15622,            0.064688,            0.080439,            0.016838,            0.045267,           0.0077371,           0.0077371,           0.0077371
                 162,             0.04928,           0.0098079,           0.0058585,             0.29389,             0.29371,             0.20306,              0.0725,            0.075337,            0.015606,            0.053977,            0.007723,            0.007723,            0.007723
                 163,             0.05254,            0.010644,           0.0055829,             0.51192,             0.32925,             0.27396,             0.10995,            0.074334,            0.015406,            0.040467,           0.0077089,           0.0077089,           0.0077089
                 164,            0.051387,            0.010706,           0.0062346,             0.50009,             0.31263,             0.26839,             0.10212,            0.075265,            0.016016,            0.040875,           0.0076947,           0.0076947,           0.0076947
                 165,            0.050472,            0.011532,            0.005589,             0.44076,             0.35008,             0.29915,             0.11908,            0.072446,            0.015943,            0.033943,           0.0076806,           0.0076806,           0.0076806
                 166,            0.050019,            0.010208,           0.0047957,             0.39426,             0.31209,             0.29899,             0.12146,             0.07514,            0.018108,            0.017356,           0.0076664,           0.0076664,           0.0076664
                 167,             0.05097,           0.0097765,           0.0048288,             0.37886,             0.32149,             0.26443,             0.10829,            0.073363,            0.016711,            0.030101,           0.0076523,           0.0076523,           0.0076523
                 168,            0.051045,            0.010592,           0.0048988,             0.47889,             0.25123,             0.26207,             0.11413,            0.074368,            0.017934,             0.03078,           0.0076381,           0.0076381,           0.0076381
                 169,            0.050437,            0.010648,           0.0047581,             0.33624,             0.24265,             0.22139,            0.088358,            0.077903,             0.01987,            0.029486,            0.007624,            0.007624,            0.007624
                 170,            0.050624,           0.0097647,           0.0054343,             0.44544,             0.22876,              0.2162,            0.089777,            0.075807,            0.018572,            0.039458,           0.0076099,           0.0076099,           0.0076099
                 171,            0.051042,             0.01084,           0.0053938,             0.40545,             0.23407,             0.24857,              0.1039,            0.074494,            0.019177,             0.03506,           0.0075957,           0.0075957,           0.0075957
                 172,            0.051124,            0.010538,            0.005349,             0.38521,             0.29071,             0.26191,            0.094877,            0.077442,            0.018775,            0.031146,           0.0075816,           0.0075816,           0.0075816
                 173,            0.051319,            0.011654,           0.0058844,             0.52894,             0.24493,             0.29622,             0.11212,            0.077025,            0.016348,            0.026321,           0.0075674,           0.0075674,           0.0075674
                 174,            0.046981,            0.009975,             0.00497,             0.46681,             0.20629,             0.24879,            0.097475,            0.079329,            0.019641,            0.019676,           0.0075533,           0.0075533,           0.0075533
                 175,            0.049083,           0.0098762,           0.0052229,              0.4717,             0.20145,             0.25873,             0.10425,            0.078281,            0.019733,            0.031954,           0.0075391,           0.0075391,           0.0075391
                 176,            0.048375,            0.010367,           0.0052616,             0.51066,             0.18452,             0.23784,            0.094802,            0.078634,            0.019317,            0.039816,            0.007525,            0.007525,            0.007525
                 177,            0.049208,            0.010142,           0.0045622,             0.44347,             0.24389,             0.26757,             0.11364,             0.07501,            0.016439,            0.035814,           0.0075109,           0.0075109,           0.0075109
                 178,            0.049053,            0.010762,           0.0046129,             0.44838,              0.3509,             0.32145,             0.11741,            0.074633,            0.016017,            0.032558,           0.0074967,           0.0074967,           0.0074967
                 179,            0.048398,             0.01021,           0.0048449,             0.40796,             0.29935,             0.21589,            0.087494,            0.073385,            0.016814,            0.056365,           0.0074826,           0.0074826,           0.0074826
                 180,            0.048687,            0.010274,            0.004897,              0.3227,             0.27982,             0.20214,            0.085805,            0.074158,            0.018191,             0.05084,           0.0074684,           0.0074684,           0.0074684
                 181,            0.048575,            0.009901,           0.0052899,              0.4042,             0.33289,             0.30144,              0.1199,            0.072925,            0.016868,            0.032619,           0.0074543,           0.0074543,           0.0074543
                 182,            0.048458,            0.010289,           0.0050897,             0.38371,             0.35123,             0.32125,             0.11703,            0.073945,            0.016436,            0.020122,           0.0074401,           0.0074401,           0.0074401
                 183,            0.048165,            0.010644,           0.0051738,             0.42307,             0.17276,             0.11814,            0.046074,            0.080492,            0.017211,            0.073561,            0.007426,            0.007426,            0.007426
                 184,             0.04743,            0.010008,           0.0048314,             0.31774,             0.22794,             0.18429,            0.081979,             0.08287,            0.019493,             0.03633,           0.0074119,           0.0074119,           0.0074119
                 185,            0.049327,            0.011422,           0.0050786,             0.21238,             0.19899,             0.16116,            0.071481,            0.082254,            0.021636,            0.034355,           0.0073977,           0.0073977,           0.0073977
                 186,            0.048931,            0.010312,           0.0056978,             0.28621,              0.2598,             0.19551,            0.080207,            0.080139,            0.020866,            0.038883,           0.0073836,           0.0073836,           0.0073836
                 187,            0.046814,            0.011115,           0.0051121,             0.38061,             0.30908,             0.27898,              0.1094,            0.076325,            0.018479,            0.024908,           0.0073694,           0.0073694,           0.0073694
                 188,            0.049056,            0.010618,           0.0051739,             0.45646,             0.35458,             0.32445,             0.12742,            0.075402,            0.017114,            0.017008,           0.0073553,           0.0073553,           0.0073553
                 189,            0.048512,            0.010648,           0.0045486,             0.46384,             0.30725,             0.32012,             0.12291,            0.075567,            0.017222,            0.020057,           0.0073411,           0.0073411,           0.0073411
                 190,            0.046287,            0.010406,           0.0047083,             0.56644,             0.28994,             0.31403,             0.10881,            0.076589,            0.018423,            0.032489,            0.007327,            0.007327,            0.007327
                 191,            0.046903,            0.011301,           0.0046367,              0.5294,              0.2448,             0.26562,            0.099531,            0.076286,            0.020886,            0.037248,           0.0073129,           0.0073129,           0.0073129
                 192,            0.049158,            0.010652,           0.0049392,             0.49511,             0.19485,             0.18344,            0.075496,            0.080398,            0.023651,            0.042101,           0.0072987,           0.0072987,           0.0072987
                 193,            0.048324,           0.0098051,            0.004834,             0.41774,              0.2018,             0.16875,            0.068211,            0.077501,            0.022453,            0.045734,           0.0072846,           0.0072846,           0.0072846
                 194,            0.043868,            0.010459,           0.0047132,             0.29594,             0.32048,             0.25572,            0.088972,            0.075413,            0.018435,            0.034996,           0.0072704,           0.0072704,           0.0072704
                 195,            0.049037,             0.01012,           0.0049659,             0.38667,             0.28393,              0.2328,            0.087368,            0.072777,            0.018758,            0.028566,           0.0072563,           0.0072563,           0.0072563
                 196,            0.046655,           0.0096088,           0.0042193,             0.48293,             0.38642,             0.33314,              0.1167,            0.072083,            0.017282,            0.019131,           0.0072421,           0.0072421,           0.0072421
                 197,            0.047102,           0.0090667,           0.0050635,             0.52739,             0.38186,             0.34571,              0.1421,            0.072825,            0.015496,            0.016192,            0.007228,            0.007228,            0.007228
                 198,            0.046352,            0.010404,           0.0061858,             0.65205,             0.37755,             0.40401,             0.14284,            0.070445,            0.015432,            0.021007,           0.0072139,           0.0072139,           0.0072139
                 199,            0.047575,            0.010328,           0.0048314,              0.6139,             0.36507,             0.37267,             0.13787,            0.072378,            0.017559,            0.020365,           0.0071997,           0.0071997,           0.0071997
                 200,            0.048242,            0.010921,           0.0049472,              0.5497,             0.44647,             0.41316,             0.17006,            0.069772,            0.016106,            0.024162,           0.0071856,           0.0071856,           0.0071856
                 201,             0.04894,           0.0096706,           0.0046302,             0.43936,             0.39338,             0.33795,             0.14032,            0.073083,            0.016156,            0.032375,           0.0071714,           0.0071714,           0.0071714
                 202,             0.04509,            0.009687,           0.0047015,             0.45183,             0.37878,             0.29191,             0.12429,            0.073611,            0.016899,            0.048679,           0.0071573,           0.0071573,           0.0071573
                 203,            0.047067,           0.0095988,           0.0046575,             0.37782,             0.30842,             0.23744,            0.090452,            0.077933,            0.016819,            0.051706,           0.0071431,           0.0071431,           0.0071431
                 204,            0.045636,           0.0095434,           0.0045746,             0.42535,             0.26511,             0.24005,            0.090446,            0.079505,            0.017616,            0.049106,            0.007129,            0.007129,            0.007129
                 205,             0.04853,            0.010486,           0.0049819,             0.44118,             0.25753,             0.25685,            0.099359,            0.077563,            0.020376,            0.036816,           0.0071149,           0.0071149,           0.0071149
                 206,            0.042215,           0.0097605,           0.0046197,             0.33909,             0.30515,             0.23822,             0.09104,            0.080023,             0.01759,            0.040767,           0.0071007,           0.0071007,           0.0071007
                 207,            0.049129,            0.010254,           0.0050916,             0.71926,             0.18854,              0.2515,            0.094919,            0.079691,            0.020398,            0.024714,           0.0070866,           0.0070866,           0.0070866
                 208,            0.045833,            0.010533,            0.004841,             0.40241,             0.30596,             0.30247,             0.12272,            0.075595,            0.019427,             0.02444,           0.0070724,           0.0070724,           0.0070724
                 209,             0.04683,           0.0096468,           0.0049724,             0.38705,             0.33005,             0.30419,             0.11719,            0.075352,            0.018228,            0.024808,           0.0070583,           0.0070583,           0.0070583
                 210,            0.048009,           0.0096769,           0.0048215,             0.53379,             0.27655,             0.33327,             0.12684,            0.072163,            0.017319,            0.020067,           0.0070441,           0.0070441,           0.0070441
                 211,            0.044353,           0.0093938,           0.0040859,             0.45969,             0.39869,              0.3558,             0.14398,            0.069856,            0.015808,              0.0246,             0.00703,             0.00703,             0.00703
                 212,            0.044682,           0.0097725,           0.0042271,             0.49533,             0.35215,             0.32939,              0.1422,            0.070259,             0.01704,            0.027302,           0.0070159,           0.0070159,           0.0070159
                 213,             0.04674,           0.0095267,           0.0050938,             0.48369,             0.32303,             0.29252,             0.12523,            0.071311,            0.017995,            0.037425,           0.0070017,           0.0070017,           0.0070017
                 214,            0.043777,           0.0095273,           0.0045242,                0.41,              0.3223,             0.30121,             0.11248,            0.074319,             0.01806,            0.041208,           0.0069876,           0.0069876,           0.0069876
                 215,            0.044552,           0.0094304,           0.0041916,             0.53734,             0.34628,             0.31005,             0.12079,             0.07155,            0.017256,            0.049119,           0.0069734,           0.0069734,           0.0069734
                 216,            0.043932,           0.0097299,           0.0046284,             0.50681,             0.32475,             0.30186,             0.11706,            0.071869,            0.018507,            0.045404,           0.0069593,           0.0069593,           0.0069593
                 217,            0.043792,           0.0099785,           0.0046611,             0.47423,             0.33638,             0.31001,             0.11965,            0.072496,            0.019872,            0.041828,           0.0069451,           0.0069451,           0.0069451
                 218,            0.043335,            0.010538,           0.0045616,             0.56041,             0.34275,             0.33818,             0.12411,            0.072081,            0.018251,            0.038116,            0.006931,            0.006931,            0.006931
                 219,            0.044272,           0.0096484,           0.0044892,             0.47851,             0.32023,             0.27594,             0.11193,            0.074788,            0.017388,            0.036071,           0.0069169,           0.0069169,           0.0069169
                 220,            0.044324,           0.0097903,           0.0045937,             0.43542,             0.29662,              0.2845,             0.11237,            0.074426,             0.01824,            0.039791,           0.0069027,           0.0069027,           0.0069027
                 221,            0.044802,           0.0091252,           0.0046158,             0.38564,             0.23407,             0.23003,            0.096746,            0.076381,            0.019308,            0.034088,           0.0068886,           0.0068886,           0.0068886
                 222,            0.040932,           0.0096878,           0.0046664,             0.37165,             0.27915,             0.21885,            0.093125,            0.075637,            0.019479,            0.036347,           0.0068744,           0.0068744,           0.0068744
                 223,            0.044449,           0.0096952,             0.00481,             0.44471,             0.29984,              0.2516,              0.1025,            0.075821,            0.018536,            0.029077,           0.0068603,           0.0068603,           0.0068603
                 224,            0.043844,           0.0099637,           0.0046929,             0.36048,             0.28595,             0.22834,             0.09926,            0.075545,              0.0182,             0.02455,           0.0068461,           0.0068461,           0.0068461
                 225,            0.042585,           0.0094624,            0.004644,             0.44256,             0.32925,             0.28108,             0.10397,            0.076774,            0.017223,            0.026638,            0.006832,            0.006832,            0.006832
                 226,            0.041749,            0.010426,           0.0053876,             0.42504,              0.3634,             0.33315,             0.13303,            0.074531,            0.015766,            0.016574,           0.0068179,           0.0068179,           0.0068179
                 227,            0.042563,            0.009117,           0.0046211,             0.41889,             0.35621,             0.32057,             0.12332,            0.073496,            0.015028,            0.022704,           0.0068037,           0.0068037,           0.0068037
                 228,            0.044138,           0.0095401,           0.0047329,             0.43847,             0.39951,             0.38335,              0.1467,            0.072013,            0.015489,            0.022498,           0.0067896,           0.0067896,           0.0067896
                 229,            0.044386,           0.0092223,           0.0044861,             0.47126,              0.3376,             0.31937,             0.13566,            0.072789,            0.017267,             0.02883,           0.0067754,           0.0067754,           0.0067754
                 230,            0.042041,           0.0096741,           0.0046645,             0.56842,             0.25201,             0.28194,             0.11928,            0.073396,            0.017602,            0.044189,           0.0067613,           0.0067613,           0.0067613
                 231,            0.044348,           0.0097393,            0.005011,              0.5687,             0.22816,             0.25413,             0.10238,            0.075264,            0.017697,             0.04797,           0.0067471,           0.0067471,           0.0067471
                 232,            0.042107,            0.010249,            0.004549,              0.4921,             0.29126,             0.28549,             0.11077,            0.074094,            0.017853,            0.022803,            0.006733,            0.006733,            0.006733
                 233,            0.043967,            0.010242,           0.0044723,             0.32659,             0.35669,             0.25382,             0.10795,            0.074909,            0.017234,             0.04553,           0.0067189,           0.0067189,           0.0067189
                 234,            0.042504,           0.0092288,           0.0045019,             0.51076,             0.20006,             0.20905,            0.094086,            0.075902,            0.018783,            0.057666,           0.0067047,           0.0067047,           0.0067047
                 235,            0.043561,            0.010196,           0.0049674,             0.50664,             0.28676,             0.27899,             0.11104,            0.074079,              0.0193,            0.047447,           0.0066906,           0.0066906,           0.0066906
                 236,            0.044126,           0.0098184,           0.0045546,             0.51727,             0.26947,             0.27009,             0.10669,            0.075224,            0.019016,            0.047449,           0.0066764,           0.0066764,           0.0066764
                 237,            0.045321,            0.010219,           0.0048741,             0.57781,             0.29378,             0.32516,             0.14386,            0.072064,            0.019863,            0.024856,           0.0066623,           0.0066623,           0.0066623
                 238,            0.041261,           0.0088315,           0.0042492,             0.55805,             0.29208,             0.31168,             0.12685,            0.074478,            0.020426,            0.031375,           0.0066481,           0.0066481,           0.0066481
                 239,            0.043546,           0.0098548,           0.0047047,             0.53993,             0.32067,             0.34087,             0.13738,            0.071997,            0.019375,            0.023167,            0.006634,            0.006634,            0.006634
                 240,            0.041651,           0.0092803,           0.0041949,             0.42461,             0.28057,             0.31281,             0.12918,            0.072335,             0.01949,            0.027403,           0.0066199,           0.0066199,           0.0066199
                 241,            0.043321,           0.0094173,           0.0042843,             0.34243,             0.35975,             0.28152,             0.11459,            0.072568,            0.018468,            0.044499,           0.0066057,           0.0066057,           0.0066057
                 242,            0.042044,           0.0098804,           0.0041645,             0.33143,             0.37255,             0.25647,             0.11353,            0.070932,            0.017245,            0.054726,           0.0065916,           0.0065916,           0.0065916
                 243,            0.043893,           0.0096107,           0.0044713,             0.32716,             0.36315,             0.25495,             0.10449,            0.073317,            0.017656,            0.048352,           0.0065774,           0.0065774,           0.0065774
                 244,            0.042311,           0.0092012,           0.0042385,             0.34167,              0.2982,             0.26064,             0.10687,            0.074426,            0.016567,             0.03448,           0.0065633,           0.0065633,           0.0065633
                 245,            0.043213,           0.0095515,           0.0045499,             0.40531,             0.35458,             0.30493,              0.1169,            0.075071,            0.015868,             0.03613,           0.0065491,           0.0065491,           0.0065491
                 246,             0.04131,           0.0091398,           0.0038709,             0.56516,             0.38766,             0.40313,              0.1551,            0.070726,            0.014101,            0.014017,            0.006535,            0.006535,            0.006535
                 247,            0.041611,             0.01007,           0.0048575,             0.45173,             0.36749,             0.36017,             0.13714,            0.072747,            0.014406,            0.013297,           0.0065209,           0.0065209,           0.0065209
                 248,            0.041578,            0.009254,            0.004135,             0.53084,             0.37459,             0.32625,             0.14135,            0.072033,            0.015174,            0.015866,           0.0065067,           0.0065067,           0.0065067
                 249,            0.042066,           0.0095507,           0.0045765,             0.49379,             0.30991,             0.31057,             0.12988,             0.07331,            0.017234,            0.020074,           0.0064926,           0.0064926,           0.0064926
                 250,            0.042057,           0.0088491,           0.0048266,             0.51177,             0.22445,             0.23126,             0.10809,            0.076781,            0.019534,            0.029972,           0.0064784,           0.0064784,           0.0064784
                 251,            0.042111,           0.0094085,           0.0043509,             0.43415,             0.23322,             0.25641,             0.11387,            0.074855,            0.020458,            0.016251,           0.0064643,           0.0064643,           0.0064643
                 252,            0.041235,           0.0095134,           0.0046553,              0.3681,             0.26029,             0.24258,             0.11078,            0.075718,            0.021332,            0.021861,           0.0064501,           0.0064501,           0.0064501
                 253,            0.041718,             0.01005,           0.0040169,             0.45785,             0.23825,             0.24166,             0.10831,            0.076501,            0.021683,            0.040276,            0.006436,            0.006436,            0.006436
                 254,            0.040371,           0.0095354,           0.0042824,             0.47701,             0.27059,             0.26893,               0.105,            0.075327,            0.020755,            0.039343,           0.0064219,           0.0064219,           0.0064219
                 255,            0.043472,           0.0097796,           0.0046521,             0.54086,             0.23871,             0.26014,             0.11376,            0.073957,            0.020023,            0.036251,           0.0064077,           0.0064077,           0.0064077
                 256,            0.041833,           0.0095928,           0.0042456,             0.58387,             0.21487,             0.25383,             0.10895,            0.074867,            0.020192,            0.043715,           0.0063936,           0.0063936,           0.0063936
                 257,            0.043377,           0.0089714,           0.0049217,              0.5486,             0.18531,             0.20896,            0.097623,            0.079254,            0.020782,            0.053508,           0.0063794,           0.0063794,           0.0063794
                 258,            0.040141,           0.0089762,           0.0043079,             0.36165,             0.21477,             0.23649,             0.10722,            0.079775,            0.020464,              0.0376,           0.0063653,           0.0063653,           0.0063653
                 259,            0.041327,           0.0087561,           0.0045626,             0.44073,             0.38941,              0.3493,             0.14177,            0.071695,            0.018635,            0.020541,           0.0063511,           0.0063511,           0.0063511
                 260,             0.04226,           0.0087398,           0.0041292,             0.45113,              0.3268,             0.32314,             0.12656,            0.073213,            0.018374,             0.02186,            0.006337,            0.006337,            0.006337
                 261,            0.041068,           0.0092925,           0.0044269,             0.48678,             0.26401,              0.2594,             0.10801,            0.074002,            0.020804,            0.036511,           0.0063229,           0.0063229,           0.0063229
                 262,             0.04286,           0.0099454,           0.0047629,             0.52529,              0.2746,             0.26189,             0.11052,            0.073179,            0.020118,            0.047847,           0.0063087,           0.0063087,           0.0063087
                 263,            0.042063,           0.0088919,           0.0038941,             0.45101,             0.38113,             0.34275,             0.14093,            0.070332,            0.019303,            0.031161,           0.0062946,           0.0062946,           0.0062946
                 264,            0.042297,           0.0091304,           0.0047474,             0.55432,             0.41438,             0.40654,             0.14719,            0.069163,            0.019243,            0.024201,           0.0062804,           0.0062804,           0.0062804
                 265,            0.041352,           0.0095847,           0.0042312,             0.51122,             0.43587,             0.41743,             0.15539,            0.069582,            0.017661,            0.020435,           0.0062663,           0.0062663,           0.0062663
                 266,            0.038216,           0.0086353,           0.0040819,              0.4447,             0.41176,             0.37703,             0.15659,            0.070444,            0.016799,            0.013552,           0.0062521,           0.0062521,           0.0062521
                 267,            0.040863,           0.0090986,           0.0040229,             0.43359,              0.3162,             0.28945,             0.13102,            0.071729,             0.01685,            0.026729,            0.006238,            0.006238,            0.006238
                 268,            0.042482,            0.010082,           0.0044357,             0.40394,             0.36551,             0.31732,              0.1482,            0.072077,            0.015645,            0.013898,           0.0062239,           0.0062239,           0.0062239
                 269,            0.040894,           0.0093155,           0.0039581,             0.37752,             0.36126,             0.31875,             0.12996,            0.073444,            0.016019,            0.015622,           0.0062097,           0.0062097,           0.0062097
                 270,            0.039531,             0.01027,           0.0047143,               0.484,             0.30515,             0.28776,             0.11032,            0.071832,            0.017506,             0.03129,           0.0061956,           0.0061956,           0.0061956
                 271,            0.040459,           0.0086385,           0.0037663,             0.51713,             0.27961,             0.30859,             0.11374,            0.075042,            0.020407,            0.028639,           0.0061814,           0.0061814,           0.0061814
                 272,            0.041252,           0.0089014,            0.004328,             0.41863,             0.26384,             0.28615,             0.11609,            0.075435,            0.018976,            0.024511,           0.0061673,           0.0061673,           0.0061673
                 273,            0.040909,           0.0091303,           0.0044441,             0.61001,             0.28932,             0.34224,             0.12733,            0.074725,            0.017554,              0.0191,           0.0061531,           0.0061531,           0.0061531
                 274,            0.038671,           0.0088652,           0.0043838,             0.53625,             0.28048,              0.3051,             0.11667,            0.075361,            0.018423,            0.014154,            0.006139,            0.006139,            0.006139
                 275,            0.040392,           0.0095813,           0.0044173,             0.38727,             0.31291,             0.32042,             0.12978,             0.07344,            0.019687,            0.021129,           0.0061249,           0.0061249,           0.0061249
                 276,            0.039426,           0.0088271,           0.0044375,             0.44756,             0.26266,               0.284,             0.11938,            0.073495,            0.019742,            0.027893,           0.0061107,           0.0061107,           0.0061107
                 277,            0.041481,           0.0088013,           0.0042236,             0.43003,             0.29519,             0.32072,              0.1273,            0.074608,            0.020223,            0.017144,           0.0060966,           0.0060966,           0.0060966
                 278,            0.040319,            0.009286,           0.0047408,             0.55913,             0.28726,             0.34203,             0.14015,            0.073562,            0.018713,             0.02567,           0.0060824,           0.0060824,           0.0060824
                 279,            0.039411,           0.0089525,           0.0039075,             0.44275,             0.38463,             0.37785,             0.13905,            0.071856,            0.016705,            0.022241,           0.0060683,           0.0060683,           0.0060683
                 280,            0.040441,           0.0089143,           0.0040155,             0.42147,             0.43904,             0.39829,             0.15564,            0.070756,            0.016439,            0.016056,           0.0060541,           0.0060541,           0.0060541
                 281,            0.039992,           0.0093213,           0.0038901,             0.53588,              0.4375,             0.40014,             0.15263,            0.069863,            0.016759,            0.025022,             0.00604,             0.00604,             0.00604
                 282,            0.039175,            0.009511,           0.0043685,             0.47298,             0.38997,              0.3471,             0.13691,            0.071769,            0.018523,            0.026538,           0.0060259,           0.0060259,           0.0060259
                 283,            0.040584,           0.0092451,           0.0043857,             0.38717,              0.3542,              0.2908,             0.11155,            0.075107,            0.018494,            0.030021,           0.0060117,           0.0060117,           0.0060117
                 284,            0.039641,           0.0088552,           0.0045338,             0.50304,             0.29208,             0.29155,             0.11295,            0.074282,            0.019006,            0.026057,           0.0059976,           0.0059976,           0.0059976
                 285,            0.039683,           0.0093517,           0.0036023,             0.38838,              0.3205,              0.3035,             0.10631,            0.077337,            0.019383,            0.019909,           0.0059834,           0.0059834,           0.0059834
                 286,            0.038167,           0.0084451,            0.003807,             0.51946,             0.24684,             0.26091,             0.10309,            0.078025,            0.018818,            0.028852,           0.0059693,           0.0059693,           0.0059693
                 287,            0.038187,           0.0089108,           0.0037226,             0.40921,             0.30176,             0.27688,            0.095561,            0.078991,            0.018127,            0.031798,           0.0059551,           0.0059551,           0.0059551
                 288,            0.040215,           0.0095922,           0.0039983,             0.47895,             0.33619,             0.30255,             0.10835,            0.077201,             0.01782,            0.025476,            0.005941,            0.005941,            0.005941
                 289,            0.040781,           0.0088061,           0.0046592,             0.48177,             0.33538,             0.32641,             0.12757,            0.074458,            0.017794,             0.02584,           0.0059269,           0.0059269,           0.0059269
                 290,             0.03733,           0.0088517,             0.00395,             0.44091,             0.33701,             0.28599,             0.10859,            0.077047,            0.019684,            0.039724,           0.0059127,           0.0059127,           0.0059127
                 291,            0.038864,           0.0088282,            0.003962,             0.46956,             0.38337,             0.33525,              0.1183,            0.075642,            0.020833,            0.035272,           0.0058986,           0.0058986,           0.0058986
                 292,            0.039351,           0.0093731,           0.0038565,             0.49229,             0.38519,             0.33344,             0.11988,            0.075345,            0.020509,            0.035242,           0.0058844,           0.0058844,           0.0058844
                 293,            0.038763,           0.0087857,           0.0041177,             0.51284,             0.29882,             0.27007,             0.10935,            0.077411,            0.018906,            0.050289,           0.0058703,           0.0058703,           0.0058703
                 294,            0.038603,           0.0093696,           0.0040735,             0.46742,             0.29255,             0.24649,             0.10547,            0.077604,            0.018294,            0.058443,           0.0058561,           0.0058561,           0.0058561
                 295,            0.040545,           0.0082976,           0.0039623,             0.48296,              0.3382,             0.31521,             0.12787,            0.074392,            0.018919,            0.039044,            0.005842,            0.005842,            0.005842
                 296,            0.038956,           0.0083416,           0.0039597,             0.47115,             0.40887,              0.3224,             0.12924,            0.072714,            0.018316,            0.034156,           0.0058279,           0.0058279,           0.0058279
                 297,            0.040269,           0.0091305,            0.003991,             0.50893,             0.30923,             0.29113,             0.10891,            0.073866,            0.016801,            0.044869,           0.0058137,           0.0058137,           0.0058137
                 298,            0.039514,           0.0090131,            0.003885,             0.50964,               0.279,             0.29437,             0.11728,            0.073869,            0.017271,            0.037506,           0.0057996,           0.0057996,           0.0057996
                 299,            0.039797,           0.0085669,           0.0040734,             0.45854,              0.3027,             0.23748,            0.092666,              0.0748,            0.018367,            0.057165,           0.0057854,           0.0057854,           0.0057854
                 300,            0.038469,           0.0089728,           0.0038969,             0.36887,             0.26084,             0.22679,              0.1004,            0.076062,            0.020251,            0.057759,           0.0057713,           0.0057713,           0.0057713
